nichei,fiti,nichef,fitf,mu1,mu2,k1,w,h2,theta,sigma,ext.time,f.ext
3873,0.999999840095998,4.19414939819482,0.999999167709296,-0.0481331986478373,-2.066557,-2.066557,0.249712137078353,1,0.4,2.066557,1,8,0.001
3874,0.966438031709503,-7.84882469864141,0.993867117984613,-0.0710818531834789,-2.066557,-1.6532456,0.249712137078353,1,0.4,2.066557,1,8,0.001
3875,0.872361030831405,-2.42750306567121,0.962063937846077,-0.198300709894193,-2.066557,-1.2399342,0.249712137078353,1,0.4,2.066557,1,6,0.001
3876,0.735472883369279,-1.62552046011874,0.91422008343298,-0.242910549456277,-2.066557,-0.8266228,0.249712137078353,1,0.4,2.066557,1,6,0.001
3877,0.579142233079338,-1.35660807226733,0.858819472037405,-0.278152982749625,-2.066557,-0.4133114,0.249712137078353,1,0.4,2.066557,1,6,0.001
3878,0.42594347615385,-1.28570911669477,0.805951716786886,-0.296444008825646,-2.066557,0,0.249712137078353,1,0.4,2.066557,1,6,0.001
3879,0.292594978573072,-1.35660807226733,0.760034447056564,-0.298027236511154,-2.066557,0.4133114,0.249712137078353,1,0.4,2.066557,1,6,0.001
3880,0.187728378773653,-1.62552046011874,0.801940734059095,-0.204476763538108,-2.066557,0.8266228,0.249712137078353,1,0.4,2.066557,1,8,0.001
3881,0.112497055091078,-2.42750306567121,0.782588588224464,-0.189039548077438,-2.066557,1.2399342,0.249712137078353,1,0.4,2.066557,1,8,0.001
3882,0.0629651933357052,-7.84882469864141,0.835657847113219,-0.126002972934499,-2.066557,1.6532456,0.249712137078353,1,0.4,2.066557,1,10,0.001
3883,0.0329160786873205,4.19414939819482,0.831873094810925,-0.10596137040203,-2.066557,2.066557,0.249712137078353,1,0.4,2.066557,1,10,0.001
3884,0.966438031709503,2.66039628520802,0.996791273695455,0.00890219151723115,-1.6532456,-2.066557,0.249712137078353,1,0.4,2.066557,1,10,0.001
3885,0.999999840095998,-4.9785980634123,0.999999342631558,-0.0224493698519151,-1.6532456,-1.6532456,0.249712137078353,1,0.4,2.066557,1,8,0.001
3886,0.966438031709503,-1.53979258369346,0.992516604623622,-0.0462631720908474,-1.6532456,-1.2399342,0.249712137078353,1,0.4,2.066557,1,8,0.001
3887,0.872361030831405,-1.03108596834696,0.968230036441743,-0.0810237679810113,-1.6532456,-0.8266228,0.249712137078353,1,0.4,2.066557,1,8,0.001
3888,0.735472883369279,-0.86051180663631,0.932107609213847,-0.11669556677724,-1.6532456,-0.4133114,0.249712137078353,1,0.4,2.066557,1,8,0.001
3889,0.579142233079338,-0.815539799174787,0.894089115713391,-0.142469914389443,-1.6532456,0,0.249712137078353,1,0.4,2.066557,1,8,0.001
3890,0.42594347615385,-0.86051180663631,0.860755093314949,-0.153998967395565,-1.6532456,0.4133114,0.249712137078353,1,0.4,2.066557,1,8,0.001
3891,0.292594978573072,-1.03108596834696,0.834076100085633,-0.152436188200417,-1.6532456,0.8266228,0.249712137078353,1,0.4,2.066557,1,8,0.001
3892,0.187728378773653,-1.53979258369346,0.865591275319032,-0.108163240307731,-1.6532456,1.2399342,0.249712137078353,1,0.4,2.066557,1,10,0.001
3893,0.112497055091078,-4.9785980634123,0.857151248750036,-0.095170888584337,-1.6532456,1.6532456,0.249712137078353,1,0.4,2.066557,1,10,0.001
3894,0.0629651933357052,2.66039628520802,0.893983998937981,-0.0631086648695989,-1.6532456,2.066557,0.249712137078353,1,0.4,2.066557,1,12,0.001
3895,0.872361030831405,1.4674771973294,0.990863847867103,0.0205850231183832,-1.2399342,-2.066557,0.249712137078353,1,0.4,2.066557,1,12,0.001
3896,0.966438031709503,-2.74619956934522,0.995713402172439,0.0167134534942371,-1.2399342,-1.6532456,0.249712137078353,1,0.4,2.066557,1,10,0.001
3897,0.999999840095998,-0.849351097710769,0.999999529132787,0.00926153385491458,-1.2399342,-1.2399342,0.249712137078353,1,0.4,2.066557,1,10,0.001
3898,0.966438031709503,-0.568748030302247,0.99137914681884,-0.0249468520051878,-1.2399342,-0.8266228,0.249712137078353,1,0.4,2.066557,1,8,0.001
3899,0.872361030831405,-0.474659155589963,0.965719943863224,-0.0545413025519698,-1.2399342,-0.4133114,0.249712137078353,1,0.4,2.066557,1,8,0.001
3900,0.735472883369279,-0.4498525522148,0.930788561389864,-0.081969003651987,-1.2399342,0,0.249712137078353,1,0.4,2.066557,1,8,0.001
3901,0.579142233079338,-0.474659155589963,0.896440763710016,-0.098651307682434,-1.2399342,0.4133114,0.249712137078353,1,0.4,2.066557,1,8,0.001
3902,0.42594347615385,-0.568748030302247,0.902779752908012,-0.0793028296297173,-1.2399342,0.8266228,0.249712137078353,1,0.4,2.066557,1,10,0.001
3903,0.292594978573072,-0.849351097710769,0.888336630103998,-0.0759734616623561,-1.2399342,1.2399342,0.249712137078353,1,0.4,2.066557,1,10,0.001
3904,0.187728378773653,-2.74619956934522,0.911432330632022,-0.0538339712525984,-1.2399342,1.6532456,0.249712137078353,1,0.4,2.066557,1,12,0.001
3905,0.112497055091078,1.4674771973294,0.909409044859439,-0.0430744946819461,-1.2399342,2.066557,0.249712137078353,1,0.4,2.066557,1,12,0.001
3906,0.735472883369279,0.615392134558961,0.980900270024313,0.0189729630780303,-0.8266228,-2.066557,0.249712137078353,1,0.4,2.066557,1,12,0.001
3907,0.872361030831405,-1.15162921644015,0.987848660541109,0.0193626451098574,-0.8266228,-1.6532456,0.249712137078353,1,0.4,2.066557,1,12,0.001
3908,0.966438031709503,-0.356178607723129,0.994613318800932,0.0202182980154529,-0.8266228,-1.2399342,0.249712137078353,1,0.4,2.066557,1,10,0.001
3909,0.999999840095998,-0.238506645984591,0.999999690619948,0.0154310319944652,-0.8266228,-0.8266228,0.249712137078353,1,0.4,2.066557,1,10,0.001
3910,0.966438031709503,-0.199050119128286,0.990639622549645,-0.00704757351821495,-0.8266228,-0.4133114,0.249712137078353,1,0.4,2.066557,1,8,0.001
3911,0.872361030831405,-0.188647375814809,0.964985894236233,-0.029559489411365,-0.8266228,0,0.249712137078353,1,0.4,2.066557,1,8,0.001
3912,0.735472883369279,-0.199050119128286,0.932708560192404,-0.0481699604310747,-0.8266228,0.4133114,0.249712137078353,1,0.4,2.066557,1,8,0.001
3913,0.579142233079338,-0.238506645984591,0.928036544129656,-0.0453670447512657,-0.8266228,0.8266228,0.249712137078353,1,0.4,2.066557,1,10,0.001
3914,0.42594347615385,-0.356178607723129,0.911988598738075,-0.0457010540287617,-0.8266228,1.2399342,0.249712137078353,1,0.4,2.066557,1,10,0.001
3915,0.292594978573072,-1.15162921644015,0.92763974026448,-0.0333129567300531,-0.8266228,1.6532456,0.249712137078353,1,0.4,2.066557,1,12,0.001
3916,0.187728378773653,0.615392134558961,0.924930309448662,-0.0246401980252337,-0.8266228,2.066557,0.249712137078353,1,0.4,2.066557,1,12,0.001
3917,0.579142233079338,0.104141096896696,0.976530964890957,0.0108547013468167,-0.4133114,-2.066557,0.249712137078353,1,0.4,2.066557,1,14,0.001
3918,0.735472883369279,-0.194887004697114,0.975083527493414,0.0123886097402811,-0.4133114,-1.6532456,0.249712137078353,1,0.4,2.066557,1,12,0.001
3919,0.872361030831405,-0.0602751137305454,0.979969862558968,0.0167678755133336,-0.4133114,-1.2399342,0.249712137078353,1,0.4,2.066557,1,10,0.001
3920,0.966438031709503,-0.0403618153939981,0.993641726980014,0.0198393685187581,-0.4133114,-0.8266228,0.249712137078353,1,0.4,2.066557,1,10,0.001
3921,0.999999840095998,-0.0336846972512801,0.999999800947765,0.0190994393562577,-0.4133114,-0.4133114,0.249712137078353,1,0.4,2.066557,1,10,0.001
3922,0.966438031709503,-0.031924269974814,0.990424280194706,0.00704250959139848,-0.4133114,0,0.249712137078353,1,0.4,2.066557,1,8,0.001
3923,0.872361030831405,-0.0336846972512801,0.974321303399949,-0.00413759969071084,-0.4133114,0.4133114,0.249712137078353,1,0.4,2.066557,1,10,0.001
3924,0.735472883369279,-0.0403618153939981,0.953459342645527,-0.0151823661596443,-0.4133114,0.8266228,0.249712137078353,1,0.4,2.066557,1,10,0.001
3925,0.579142233079338,-0.0602751137305454,0.936077781861218,-0.0188788248217131,-0.4133114,1.2399342,0.249712137078353,1,0.4,2.066557,1,10,0.001
3926,0.42594347615385,-0.194887004697114,0.944027955780102,-0.0148608393880104,-0.4133114,1.6532456,0.249712137078353,1,0.4,2.066557,1,12,0.001
3927,0.292594978573072,0.104141096896696,0.955497512395014,-0.00855383422247442,-0.4133114,2.066557,0.249712137078353,1,0.4,2.066557,1,14,0.001
3928,0.42594347615385,-0.066275915657393,0.966379818076741,0.00229624561320957,0,-2.066557,0.249712137078353,1,0.4,2.066557,1,14,0.001
3929,0.579142233079338,0.124027065883898,0.960098064765378,0.000634262347434168,0,-1.6532456,0.249712137078353,1,0.4,2.066557,1,12,0.001
3930,0.735472883369279,0.0383593842669825,0.959435183774558,0.00268704930734461,0,-1.2399342,0.249712137078353,1,0.4,2.066557,1,10,0.001
3931,0.872361030831405,0.0256864614695331,0.97664208456586,0.00802103248201746,0,-0.8266228,0.249712137078353,1,0.4,2.066557,1,10,0.001
3932,0.966438031709503,0.0214371100410552,0.992952327398784,0.0161775467760053,0,-0.4133114,0.249712137078353,1,0.4,2.066557,1,10,0.001
3933,0.999999840095998,0.0203167653051842,0.999999840095998,0.0203167653051842,0,0,0.249712137078353,1,0.4,2.066557,1,10,0.001
3934,0.966438031709503,0.0214371100410552,0.992952327398784,0.0161775467760053,0,0.4133114,0.249712137078353,1,0.4,2.066557,1,10,0.001
3935,0.872361030831405,0.0256864614695331,0.97664208456586,0.00802103248201746,0,0.8266228,0.249712137078353,1,0.4,2.066557,1,10,0.001
3936,0.735472883369279,0.0383593842669825,0.959435183774558,0.00268704930734461,0,1.2399342,0.249712137078353,1,0.4,2.066557,1,10,0.001
3937,0.579142233079338,0.124027065883898,0.960098064765378,0.000634262347434168,0,1.6532456,0.249712137078353,1,0.4,2.066557,1,12,0.001
3938,0.42594347615385,-0.066275915657393,0.966379818076741,0.00229624561320957,0,2.066557,0.249712137078353,1,0.4,2.066557,1,14,0.001
3939,0.292594978573072,0.104141096896696,0.955497512395014,-0.00855383422247442,0.4133114,-2.066557,0.249712137078353,1,0.4,2.066557,1,14,0.001
3940,0.42594347615385,-0.194887004697114,0.944027955780102,-0.0148608393880104,0.4133114,-1.6532456,0.249712137078353,1,0.4,2.066557,1,12,0.001
3941,0.579142233079338,-0.0602751137305454,0.936077781861218,-0.0188788248217131,0.4133114,-1.2399342,0.249712137078353,1,0.4,2.066557,1,10,0.001
3942,0.735472883369279,-0.0403618153939981,0.953459342645527,-0.0151823661596443,0.4133114,-0.8266228,0.249712137078353,1,0.4,2.066557,1,10,0.001
3943,0.872361030831405,-0.0336846972512801,0.974321303399949,-0.00413759969071084,0.4133114,-0.4133114,0.249712137078353,1,0.4,2.066557,1,10,0.001
3944,0.966438031709503,-0.031924269974814,0.990424280194706,0.00704250959139848,0.4133114,0,0.249712137078353,1,0.4,2.066557,1,8,0.001
3945,0.999999840095998,-0.0336846972512801,0.999999800947765,0.0190994393562577,0.4133114,0.4133114,0.249712137078353,1,0.4,2.066557,1,10,0.001
3946,0.966438031709503,-0.0403618153939981,0.993641726980014,0.0198393685187581,0.4133114,0.8266228,0.249712137078353,1,0.4,2.066557,1,10,0.001
3947,0.872361030831405,-0.0602751137305454,0.979969862558968,0.0167678755133336,0.4133114,1.2399342,0.249712137078353,1,0.4,2.066557,1,10,0.001
3948,0.735472883369279,-0.194887004697114,0.975083527493414,0.0123886097402811,0.4133114,1.6532456,0.249712137078353,1,0.4,2.066557,1,12,0.001
3949,0.579142233079338,0.104141096896696,0.976530964890957,0.0108547013468167,0.4133114,2.066557,0.249712137078353,1,0.4,2.066557,1,14,0.001
3950,0.187728378773653,0.615392134558961,0.924930309448662,-0.0246401980252337,0.8266228,-2.066557,0.249712137078353,1,0.4,2.066557,1,12,0.001
3951,0.292594978573072,-1.15162921644015,0.92763974026448,-0.0333129567300531,0.8266228,-1.6532456,0.249712137078353,1,0.4,2.066557,1,12,0.001
3952,0.42594347615385,-0.356178607723129,0.911988598738075,-0.0457010540287617,0.8266228,-1.2399342,0.249712137078353,1,0.4,2.066557,1,10,0.001
3953,0.579142233079338,-0.238506645984591,0.928036544129656,-0.0453670447512657,0.8266228,-0.8266228,0.249712137078353,1,0.4,2.066557,1,10,0.001
3954,0.735472883369279,-0.199050119128286,0.932708560192404,-0.0481699604310747,0.8266228,-0.4133114,0.249712137078353,1,0.4,2.066557,1,8,0.001
3955,0.872361030831405,-0.188647375814809,0.964985894236233,-0.029559489411365,0.8266228,0,0.249712137078353,1,0.4,2.066557,1,8,0.001
3956,0.966438031709503,-0.199050119128286,0.990639622549645,-0.00704757351821495,0.8266228,0.4133114,0.249712137078353,1,0.4,2.066557,1,8,0.001
3957,0.999999840095998,-0.238506645984591,0.999999690619948,0.0154310319944652,0.8266228,0.8266228,0.249712137078353,1,0.4,2.066557,1,10,0.001
3958,0.966438031709503,-0.356178607723129,0.994613318800932,0.0202182980154529,0.8266228,1.2399342,0.249712137078353,1,0.4,2.066557,1,10,0.001
3959,0.872361030831405,-1.15162921644015,0.987848660541109,0.0193626451098574,0.8266228,1.6532456,0.249712137078353,1,0.4,2.066557,1,12,0.001
3960,0.735472883369279,0.615392134558961,0.980900270024313,0.0189729630780303,0.8266228,2.066557,0.249712137078353,1,0.4,2.066557,1,12,0.001
3961,0.112497055091078,1.4674771973294,0.909409044859439,-0.0430744946819461,1.2399342,-2.066557,0.249712137078353,1,0.4,2.066557,1,12,0.001
3962,0.187728378773653,-2.74619956934522,0.911432330632022,-0.0538339712525984,1.2399342,-1.6532456,0.249712137078353,1,0.4,2.066557,1,12,0.001
3963,0.292594978573072,-0.849351097710769,0.888336630103998,-0.0759734616623561,1.2399342,-1.2399342,0.249712137078353,1,0.4,2.066557,1,10,0.001
3964,0.42594347615385,-0.568748030302247,0.902779752908012,-0.0793028296297173,1.2399342,-0.8266228,0.249712137078353,1,0.4,2.066557,1,10,0.001
3965,0.579142233079338,-0.474659155589963,0.896440763710016,-0.098651307682434,1.2399342,-0.4133114,0.249712137078353,1,0.4,2.066557,1,8,0.001
3966,0.735472883369279,-0.4498525522148,0.930788561389864,-0.081969003651987,1.2399342,0,0.249712137078353,1,0.4,2.066557,1,8,0.001
3967,0.872361030831405,-0.474659155589963,0.965719943863224,-0.0545413025519698,1.2399342,0.4133114,0.249712137078353,1,0.4,2.066557,1,8,0.001
3968,0.966438031709503,-0.568748030302247,0.99137914681884,-0.0249468520051878,1.2399342,0.8266228,0.249712137078353,1,0.4,2.066557,1,8,0.001
3969,0.999999840095998,-0.849351097710769,0.999999529132787,0.00926153385491458,1.2399342,1.2399342,0.249712137078353,1,0.4,2.066557,1,10,0.001
3970,0.966438031709503,-2.74619956934522,0.995713402172439,0.0167134534942371,1.2399342,1.6532456,0.249712137078353,1,0.4,2.066557,1,10,0.001
3971,0.872361030831405,1.4674771973294,0.990863847867103,0.0205850231183832,1.2399342,2.066557,0.249712137078353,1,0.4,2.066557,1,12,0.001
3972,0.0629651933357052,2.66039628520802,0.893983998937981,-0.0631086648695989,1.6532456,-2.066557,0.249712137078353,1,0.4,2.066557,1,12,0.001
3973,0.112497055091078,-4.9785980634123,0.857151248750036,-0.095170888584337,1.6532456,-1.6532456,0.249712137078353,1,0.4,2.066557,1,10,0.001
3974,0.187728378773653,-1.53979258369346,0.865591275319032,-0.108163240307731,1.6532456,-1.2399342,0.249712137078353,1,0.4,2.066557,1,10,0.001
3975,0.292594978573072,-1.03108596834696,0.834076100085633,-0.152436188200417,1.6532456,-0.8266228,0.249712137078353,1,0.4,2.066557,1,8,0.001
3976,0.42594347615385,-0.86051180663631,0.860755093314949,-0.153998967395565,1.6532456,-0.4133114,0.249712137078353,1,0.4,2.066557,1,8,0.001
3977,0.579142233079338,-0.815539799174787,0.894089115713391,-0.142469914389443,1.6532456,0,0.249712137078353,1,0.4,2.066557,1,8,0.001
3978,0.735472883369279,-0.86051180663631,0.932107609213847,-0.11669556677724,1.6532456,0.4133114,0.249712137078353,1,0.4,2.066557,1,8,0.001
3979,0.872361030831405,-1.03108596834696,0.968230036441743,-0.0810237679810113,1.6532456,0.8266228,0.249712137078353,1,0.4,2.066557,1,8,0.001
3980,0.966438031709503,-1.53979258369346,0.992516604623622,-0.0462631720908474,1.6532456,1.2399342,0.249712137078353,1,0.4,2.066557,1,8,0.001
3981,0.999999840095998,-4.9785980634123,0.999999342631558,-0.0224493698519151,1.6532456,1.6532456,0.249712137078353,1,0.4,2.066557,1,8,0.001
3982,0.966438031709503,2.66039628520802,0.996791273695455,0.00890219151723115,1.6532456,2.066557,0.249712137078353,1,0.4,2.066557,1,10,0.001
3983,0.0329160786873205,4.19414939819482,0.831873094810925,-0.10596137040203,2.066557,-2.066557,0.249712137078353,1,0.4,2.066557,1,10,0.001
3984,0.0629651933357052,-7.84882469864141,0.835657847113219,-0.126002972934499,2.066557,-1.6532456,0.249712137078353,1,0.4,2.066557,1,10,0.001
3985,0.112497055091078,-2.42750306567121,0.782588588224464,-0.189039548077438,2.066557,-1.2399342,0.249712137078353,1,0.4,2.066557,1,8,0.001
3986,0.187728378773653,-1.62552046011874,0.801940734059095,-0.204476763538108,2.066557,-0.8266228,0.249712137078353,1,0.4,2.066557,1,8,0.001
3987,0.292594978573072,-1.35660807226733,0.760034447056564,-0.298027236511154,2.066557,-0.4133114,0.249712137078353,1,0.4,2.066557,1,6,0.001
3988,0.42594347615385,-1.28570911669477,0.805951716786886,-0.296444008825646,2.066557,0,0.249712137078353,1,0.4,2.066557,1,6,0.001
3989,0.579142233079338,-1.35660807226733,0.858819472037405,-0.278152982749625,2.066557,0.4133114,0.249712137078353,1,0.4,2.066557,1,6,0.001
3990,0.735472883369279,-1.62552046011874,0.91422008343298,-0.242910549456277,2.066557,0.8266228,0.249712137078353,1,0.4,2.066557,1,6,0.001
3991,0.872361030831405,-2.42750306567121,0.962063937846077,-0.198300709894193,2.066557,1.2399342,0.249712137078353,1,0.4,2.066557,1,6,0.001
3992,0.966438031709503,-7.84882469864141,0.993867117984613,-0.0710818531834789,2.066557,1.6532456,0.249712137078353,1,0.4,2.066557,1,8,0.001
3993,0.999999840095998,4.19414939819482,0.999999167709296,-0.0481331986478373,2.066557,2.066557,0.249712137078353,1,0.4,2.066557,1,8,0.001
3994,0.999999840095998,4.0692604054596,0.99999917573063,0.0285305273591767,-2.066557,-2.066557,0.279025875387334,1,0.4,2.066557,1,10,0.001
3995,0.966438031709503,-7.61511060843982,0.993863882972525,-0.0311386046866768,-2.066557,-1.6532456,0.279025875387334,1,0.4,2.066557,1,8,0.001
3996,0.872361030831405,-2.35521941910778,0.962037751941177,-0.158004599980874,-2.066557,-1.2399342,0.279025875387334,1,0.4,2.066557,1,6,0.001
3997,0.735472883369279,-1.57711741252533,0.914170329617836,-0.203668484763259,-2.066557,-0.8266228,0.279025875387334,1,0.4,2.066557,1,6,0.001
3998,0.579142233079338,-1.31621241641519,0.858746096915138,-0.239472774045952,-2.066557,-0.4133114,0.279025875387334,1,0.4,2.066557,1,6,0.001
3999,0.42594347615385,-1.24742461576507,0.805856529729835,-0.257890109819803,-2.066557,0,0.279025875387334,1,0.4,2.066557,1,6,0.001
4000,0.292594978573072,-1.31621241641519,0.826841175311218,-0.172482511010599,-2.066557,0.4133114,0.279025875387334,1,0.4,2.066557,1,8,0.001
4001,0.187728378773653,-1.57711741252533,0.801867236907303,-0.165486638533119,-2.066557,0.8266228,0.279025875387334,1,0.4,2.066557,1,8,0.001
4002,0.112497055091078,-2.35521941910778,0.782495500262171,-0.149475963561784,-2.066557,1.2399342,0.279025875387334,1,0.4,2.066557,1,8,0.001
4003,0.0629651933357052,-7.61511060843982,0.835607542510304,-0.0866392251845945,-2.066557,1.6532456,0.279025875387334,1,0.4,2.066557,1,10,0.001
4004,0.0329160786873205,4.0692604054596,0.83180245086039,-0.0660855497979271,-2.066557,2.066557,0.279025875387334,1,0.4,2.066557,1,10,0.001
4005,0.966438031709503,2.5355072924728,0.997609530413108,0.0555791611561633,-1.6532456,-2.066557,0.279025875387334,1,0.4,2.066557,1,12,0.001
4006,0.999999840095998,-4.74488397321071,0.999999346461083,0.0395548184549989,-1.6532456,-1.6532456,0.279025875387334,1,0.4,2.066557,1,10,0.001
4007,0.966438031709503,-1.46750893713003,0.992512315453789,-0.007045253704241,-1.6532456,-1.2399342,0.279025875387334,1,0.4,2.066557,1,8,0.001
4008,0.872361030831405,-0.982682920753547,0.968212368973566,-0.0422653222702263,-1.6532456,-0.8266228,0.279025875387334,1,0.4,2.066557,1,8,0.001
4009,0.735472883369279,-0.82011615078417,0.932070895469337,-0.0781622996104784,-1.6532456,-0.4133114,0.279025875387334,1,0.4,2.066557,1,8,0.001
4010,0.579142233079338,-0.777255298245084,0.894033578817083,-0.10394381884088,-1.6532456,0,0.279025875387334,1,0.4,2.066557,1,8,0.001
4011,0.42594347615385,-0.82011615078417,0.860681163180919,-0.115269630223478,-1.6532456,0.4133114,0.279025875387334,1,0.4,2.066557,1,8,0.001
4012,0.292594978573072,-0.982682920753547,0.833978986552276,-0.113293191360123,-1.6532456,0.8266228,0.279025875387334,1,0.4,2.066557,1,8,0.001
4013,0.187728378773653,-1.46750893713003,0.865537708039768,-0.0690496562429163,-1.6532456,1.2399342,0.279025875387334,1,0.4,2.066557,1,10,0.001
4014,0.112497055091078,-4.74488397321071,0.857080531890198,-0.0556045308082998,-1.6532456,1.6532456,0.279025875387334,1,0.4,2.066557,1,10,0.001
4015,0.0629651933357052,2.5355072924728,0.893962680368854,-0.0237966714150604,-1.6532456,2.066557,0.279025875387334,1,0.4,2.066557,1,12,0.001
4016,0.872361030831405,1.34258820459418,0.990869077540588,0.0594890086949048,-1.2399342,-2.066557,0.279025875387334,1,0.4,2.066557,1,12,0.001
4017,0.966438031709503,-2.51248547914362,0.99571260463179,0.0557830917722356,-1.2399342,-1.6532456,0.279025875387334,1,0.4,2.066557,1,10,0.001
4018,0.999999840095998,-0.777067451147337,0.999999529515447,0.0479726984204582,-1.2399342,-1.2399342,0.279025875387334,1,0.4,2.066557,1,10,0.001
4019,0.966438031709503,-0.52034498270883,0.991373875031484,0.0137747061954022,-1.2399342,-0.8266228,0.279025875387334,1,0.4,2.066557,1,8,0.001
4020,0.872361030831405,-0.434263499737823,0.965698619323736,-0.0160313456335539,-1.2399342,-0.4133114,0.279025875387334,1,0.4,2.066557,1,8,0.001
4021,0.735472883369279,-0.411568051285097,0.930744168146428,-0.0434327536741007,-1.2399342,0,0.279025875387334,1,0.4,2.066557,1,8,0.001
4022,0.579142233079338,-0.434263499737823,0.89636964726277,-0.0598638639207479,-1.2399342,0.4133114,0.279025875387334,1,0.4,2.066557,1,8,0.001
4023,0.42594347615385,-0.52034498270883,0.902736417308207,-0.0404421029491437,-1.2399342,0.8266228,0.279025875387334,1,0.4,2.066557,1,10,0.001
4024,0.292594978573072,-0.777067451147337,0.888280814034693,-0.0367253879154903,-1.2399342,1.2399342,0.279025875387334,1,0.4,2.066557,1,10,0.001
4025,0.187728378773653,-2.51248547914362,0.911418719324636,-0.0147036495127207,-1.2399342,1.6532456,0.279025875387334,1,0.4,2.066557,1,12,0.001
4026,0.112497055091078,1.34258820459418,0.909394613161234,-0.00357908390019624,-1.2399342,2.066557,0.279025875387334,1,0.4,2.066557,1,12,0.001
4027,0.735472883369279,0.490503141823738,0.985622175552865,0.0556641637334049,-0.8266228,-2.066557,0.279025875387334,1,0.4,2.066557,1,14,0.001
4028,0.872361030831405,-0.917915126238558,0.987855310852332,0.0580949412366915,-0.8266228,-1.6532456,0.279025875387334,1,0.4,2.066557,1,12,0.001
4029,0.966438031709503,-0.283894961159698,0.994612578260668,0.0589604465887926,-0.8266228,-1.2399342,0.279025875387334,1,0.4,2.066557,1,10,0.001
4030,0.999999840095998,-0.190103598391174,0.999999690813534,0.0539040023123532,-0.8266228,-0.8266228,0.279025875387334,1,0.4,2.066557,1,10,0.001
4031,0.966438031709503,-0.158654463276146,0.990633625556837,0.0313875267392908,-0.8266228,-0.4133114,0.279025875387334,1,0.4,2.066557,1,8,0.001
4032,0.872361030831405,-0.150362874885106,0.964961879039146,0.00890602836492999,-0.8266228,0,0.279025875387334,1,0.4,2.066557,1,8,0.001
4033,0.735472883369279,-0.158654463276146,0.949406141425018,0.00267616222321253,-0.8266228,0.4133114,0.279025875387334,1,0.4,2.066557,1,10,0.001
4034,0.579142233079338,-0.190103598391174,0.928005179987699,-0.00649068141927906,-0.8266228,0.8266228,0.279025875387334,1,0.4,2.066557,1,10,0.001
4035,0.42594347615385,-0.283894961159698,0.934565561103262,0.00162787387873403,-0.8266228,1.2399342,0.279025875387334,1,0.4,2.066557,1,12,0.001
4036,0.292594978573072,-0.917915126238558,0.927639753393582,0.00589707143265215,-0.8266228,1.6532456,0.279025875387334,1,0.4,2.066557,1,12,0.001
4037,0.187728378773653,0.490503141823738,0.944251965168763,0.0176564679239547,-0.8266228,2.066557,0.279025875387334,1,0.4,2.066557,1,14,0.001
4038,0.579142233079338,-0.0207478958385273,0.976572255332362,0.049698269071689,-0.4133114,-2.066557,0.279025875387334,1,0.4,2.066557,1,14,0.001
4039,0.735472883369279,0.0388270855044798,0.975099541431671,0.0512780462504204,-0.4133114,-1.6532456,0.279025875387334,1,0.4,2.066557,1,12,0.001
4040,0.872361030831405,0.0120085328328861,0.984842700498089,0.0535035930885805,-0.4133114,-1.2399342,0.279025875387334,1,0.4,2.066557,1,12,0.001
4041,0.966438031709503,0.00804123219941917,0.993640709033813,0.0583522121016271,-0.4133114,-0.8266228,0.279025875387334,1,0.4,2.066557,1,10,0.001
4042,0.999999840095998,0.00671095860086014,0.999999800999859,0.0574308855128848,-0.4133114,-0.4133114,0.279025875387334,1,0.4,2.066557,1,10,0.001
4043,0.966438031709503,0.00636023095488908,0.992662553829387,0.0482585000999582,-0.4133114,0,0.279025875387334,1,0.4,2.066557,1,10,0.001
4044,0.872361030831405,0.00671095860086014,0.974313242530188,0.0343463740691367,-0.4133114,0.4133114,0.279025875387334,1,0.4,2.066557,1,10,0.001
4045,0.735472883369279,0.00804123219941917,0.953443705114967,0.0236120400002789,-0.4133114,0.8266228,0.279025875387334,1,0.4,2.066557,1,10,0.001
4046,0.579142233079338,0.0120085328328861,0.952223911952229,0.022661892666712,-0.4133114,1.2399342,0.279025875387334,1,0.4,2.066557,1,12,0.001
4047,0.42594347615385,0.0388270855044798,0.944041952996479,0.0243313527728035,-0.4133114,1.6532456,0.279025875387334,1,0.4,2.066557,1,12,0.001
4048,0.292594978573072,-0.0207478958385273,0.955549929280186,0.0305248912662065,-0.4133114,2.066557,0.279025875387334,1,0.4,2.066557,1,14,0.001
4049,0.42594347615385,-0.191164908392616,0.966433478729279,0.0412883156273096,0,-2.066557,0.279025875387334,1,0.4,2.066557,1,14,0.001
4050,0.579142233079338,0.357741156085492,0.960118356670973,0.0397042665853673,0,-1.6532456,0.279025875387334,1,0.4,2.066557,1,12,0.001
4051,0.735472883369279,0.110643030830414,0.969498637118801,0.0405458725983458,0,-1.2399342,0.279025875387334,1,0.4,2.066557,1,12,0.001
4052,0.872361030831405,0.0740895090629503,0.976637242095041,0.0466644321573479,0,-0.8266228,0.279025875387334,1,0.4,2.066557,1,10,0.001
4053,0.966438031709503,0.0618327658931955,0.992950772489256,0.054552692027305,0,-0.4133114,0.279025875387334,1,0.4,2.066557,1,10,0.001
4054,0.999999840095998,0.0586012662348873,0.999999840095998,0.0586012662348873,0,0,0.279025875387334,1,0.4,2.066557,1,10,0.001
4055,0.966438031709503,0.0618327658931955,0.992950772489256,0.054552692027305,0,0.4133114,0.279025875387334,1,0.4,2.066557,1,10,0.001
